uts,utc_time,artist,artist_mbid,album,album_mbid,track,track_mbid
"1711706990","29 Mar 2024, 10:09","Gomez","","In Our Gun","307f2ab8-f069-474c-a125-a6eb0875122d","Shot Shot","0756071f-6b7d-4dad-add9-3ef845f2c06c"
"1711706853","29 Mar 2024, 10:07","Buffalo Springfield","22dc19af-d085-4c9b-adfb-22ec256251f1","Retrospective: The Best of Buffalo Springfield","029a7ed1-6639-484c-8c5e-56a0e5f5c029","For What It’S Worth",""
"1711706681","29 Mar 2024, 10:04","The Breeders","667e856e-f3a7-42e9-8244-95422ef31321","Last Splash","0123d225-e035-3728-ac3a-3758c9d4edad","Invisible Man","c5db6e6e-c5a9-4d9e-9bb5-7f4a532d3e6c"
"1711706390","29 Mar 2024, 09:59","Son Volt","ecbd1331-95b6-4a77-b739-b4bd8ef222a7","Trace","acc90ba4-b75c-4b2a-8095-8d1d7c168373","Tear Stained Eye","70d3842b-36e6-33e1-b9a3-036535f7916d"
"1711706156","29 Mar 2024, 09:55","The Verve","d4d17620-fd97-4574-92a8-a2cb7e72ce42","Urban Hymns","072f2f54-ba3e-4681-af2f-3374993efc99","The Rolling People","8e84e25a-4027-494e-861f-0c3473a514f3"
"1711705764","29 Mar 2024, 09:49","Tenacious D","148ddea2-6839-4354-8e2c-5dfadf136b7f","Tenacious D","123bc8ce-b40a-4cd0-94a7-292820e5ec2e","Wonderboy","00608b7d-1536-33d2-91de-8cfbad02af06"
"1711705561","29 Mar 2024, 09:46","The Jayhawks","24ed5b09-02b1-47fe-bd83-6fa5270039b0","Music From the North Country","0ad6e242-fda3-4d32-88f6-5c12f03456c7","Martin's Song","1df96825-097f-327a-8658-90ca57d12ca3"
"1711705383","29 Mar 2024, 09:43","The Staves","0d659b57-7224-491d-a891-702d222c8826","Good Woman","189b840a-cbe7-4423-8ce8-668598cf7d36","Best Friend","8a100bed-a10b-4928-9778-bb9ce7d5ec83"
"1711705254","29 Mar 2024, 09:40","Danger Mouse & Daniele Luppi","4b356f05-bcc2-4544-925b-fd9a1bf708be","Rome","239c1f07-3b3e-40cc-9e2d-bf0fdef1823d","Morning Fog (interlude)","020c1028-70a8-33e7-9fc4-da5809ebefa2"
"1711705169","29 Mar 2024, 09:39","Felix da Housecat","b004d3c7-5402-4034-be67-13eeccc7b1af","Devin Dazzle and the Neon Fever","0d8b2062-7bf4-4dc9-8a8b-e77d7ca3f7c4","Short Skirts","1037879f-eae5-4e45-820e-f968a4808760"
"1711705013","29 Mar 2024, 09:36","The Pogues","d41a6875-b626-4c0f-89a1-aecb643d29ff","Rum Sodomy & the Lash","248f3e9b-87c0-340f-a8d1-caf89e49a72c","I'm a Man You Don't Meet Every Day","0c47b22c-8ee9-4cd1-ae2d-90e9e4712155"
"1711704857","29 Mar 2024, 09:34","Eels","14387b0f-765c-4852-852f-135335790466","End Times","25779edc-2211-4d23-95bc-e321c9439aa7","The Beginning","00a39eda-c4d8-3a2a-9069-a4c2196c17ae"
"1711704692","29 Mar 2024, 09:31","George Harrison","42a8f507-8412-4611-854f-926571049fa0","Let It Roll: Songs By George Harrison","","Ballad of Sir Frankie Crisp (Let It Roll)","0432df5a-7c50-4563-bc53-4ec9327c0ec6"
"1711704500","29 Mar 2024, 09:28","The Rosebuds","14714316-e9eb-41d8-9b07-2bf74b3b7b3e","The Rosebuds Make Out","c38bcf2e-0fb1-4ed1-8c5b-16dec6db3e2b","Back to Boston","4ce4addc-7319-3bdc-820a-9b90226d1e74"
"1711704375","29 Mar 2024, 09:26","Violent Femmes","2aab61bc-67f4-4722-8c6e-e1821b2e32a6","Grosse Pointe Blank","","Blister In The Sun","7fba0756-be4a-4785-b03d-d42ff91ae266"
"1711704208","29 Mar 2024, 09:23","Gomez","","Bring It On","4bac2256-a3e9-4877-bd39-8ccd4b1df6f7","Make No Sound","180055d6-53c8-33a2-8820-cf68d8bae846"
"1711704000","29 Mar 2024, 09:20","Old Crow Medicine Show","0202af38-ac32-48d0-a546-87caaef2dee2","O.C.M.S.","1a400f03-445e-4510-a9d3-04aa625f3209","Poor Man","62a8a2dc-5006-4668-a2d4-1f9a1532a7db"
"1711703789","29 Mar 2024, 09:16","Pixies","b6b2bb8d-54a9-491f-9607-7b546023b433","Beneath The Eyrie","1d194d11-7a50-43c4-83d8-4f7484141307","In the Arms of Mrs. Mark of Cain","05d07e3d-753a-4ee0-b258-3ee53308897d"
"1711703589","29 Mar 2024, 09:13","13th Floor Elevators","1964494f-9f1a-41c1-b054-80ef3b95025c","I Have Always Been Here Before: The Roky Erickson Anthology","aee9fe6a-2bcc-4584-8fd5-91466bee5fbd","Reverberation (Doubt)","82d0ec32-501d-490b-bead-3b0c4351c041"
"1711703466","29 Mar 2024, 09:11","Ann Peebles","a7e05e3f-7459-4ba6-9041-8b5cacf6338c","Greatest Hits","4186761d-420a-4f15-97da-e61624980f42","Walk Away","356a6175-fb52-392a-b510-18701a30e2f5"
"1711703342","29 Mar 2024, 09:09","Townes Van Zandt","d67d1a21-6e45-4dd6-aef0-0191ba3796e0","The Late Great Townes Van Zandt","06df1b22-3423-49f0-91b0-9340cf415cfc","Sad Cinderella","03738ff5-7a29-4fd9-a696-930c51e49d3d"
"1711702931","29 Mar 2024, 09:02","Nickel Creek","365144f7-85af-4c83-b24b-b1d0b26160bb","Nickel Creek","0808a0a7-5a30-430f-b307-5b1acf685031","Ode To A Butterfly","02b73e73-ac1e-4ad7-8a59-900f24e9818e"
"1711702733","29 Mar 2024, 08:58","Blue Swede","f98a61b4-394d-4e1f-a5f3-f747b9494e5a","Guardians of the Galaxy: Awesome Mix, Vol. 1: Original Motion Picture Soundtrack","8c930411-7b42-4089-b20e-337aca7b8e64","Hooked on a Feeling",""
"1711702570","29 Mar 2024, 08:56","The Bluetones","024bea6e-e250-4348-9e69-2dfcad38442e","Return To The Last Chance Saloon","37222b38-4926-412c-a937-41806efcd131","Solomon Bites The Worm","175392de-170b-476e-9c24-b004a31c9439"
"1711702321","29 Mar 2024, 08:52","The Wailin’ Jennys","","40 Days","","Arlington",""
"1711702082","29 Mar 2024, 08:48","Sparklehorse","45be8e20-3c3c-4e78-98f0-b5bdecf2f703","Dreamt For Light Years In The Belly Of A Mountain","1227cf2f-c8bc-4e03-8025-10e665119dcf","Don't Take My Sunshine Away","a96e82b6-523e-47af-9b25-cbd2ae58a3aa"
"1711701902","29 Mar 2024, 08:45","The Jayhawks","24ed5b09-02b1-47fe-bd83-6fa5270039b0","Blue Earth","163e666f-e9be-4ede-9554-8a1c5070c21e","She's Not Alone Anymore",""
"1711701685","29 Mar 2024, 08:41","Bee Gees","bf0f7e29-dfe1-416c-b5c6-f9ebc19ea810","Their Greatest Hits: the Record","26906f4a-7ef3-3b73-9c24-ff84fa492262","You Should Be Dancing",""
"1711701488","29 Mar 2024, 08:38","Broncho","8e4a41a5-6ec6-4042-b064-acd1cb51cf1b","Just Enough Hip To Be Woman","2c3a757b-1f7b-4c51-8bca-69a5311678ae","What","f1a694b8-0844-45a7-8fc9-b8866ffadac9"
"1711701198","29 Mar 2024, 08:33","Dead Can Dance","ccda046a-2674-4f7d-97e6-f23d6c156432","Into the Labyrinth","0960ab34-eb99-4432-bb03-6a7718216f87","Yulunga (Spirit Dance)","6a033a11-b1cc-4e10-8a24-e054858b1d38"
"1711700765","29 Mar 2024, 08:26","Bootsy Collins feat. Dru Down, BlvckSeeds & Byron “Mr. Talkbox” Chambers","","World Wide Funk","bd1382c5-12e9-48c7-9fcf-c0272c71bd3e","Pusherman",""
"1711700503","29 Mar 2024, 08:21","Fleetwood Mac","bd13909f-1c29-4c27-a874-d4aaf27c5b1a","Tusk","11d69d74-6c52-4866-a75c-ec7952f567ce","Think About Me","016e0002-dcec-30ce-b14f-03f641fd0421"
"1711700399","29 Mar 2024, 08:19","Josh Ritter","ac53c83c-c969-477f-9564-769e1ed80519","So Runs the World Away","248147b8-d86f-46ca-bb6c-942c68d70c02","Curtains","10660d0f-1eee-3450-b638-0a87f5b3144c"
"1711700293","29 Mar 2024, 08:18","The Supremes","c1aa2ec9-53e7-4d90-8d36-bac75832e986","Anthology: The Best Of Diana Ross & The Supremes","","Your Heart Belongs To Me",""
"1711700147","29 Mar 2024, 08:15","Whiskeytown","fdb40275-50df-4894-8481-573e86956e81","Strangers Almanac","15b149ae-0c53-4c6f-bc22-5e7c449a81c2","Yesterday's News","18e616bf-b51c-3b48-b424-0c4ee44dade6"
"1711699949","29 Mar 2024, 08:12","Band of Horses","07b6020a-c539-4d68-aeef-f159f3befc76","Things Are Great","6117fcf9-d2f1-4d3e-9cf4-cef33f93d2ab","Crutch","107249be-5173-4aa5-a14b-e2b79dc822c3"
"1711699769","29 Mar 2024, 08:09","Muddy Waters","f86f1f07-d182-45ce-ae93-ef610880ca72","Casino","","Hoochie Coochie Man",""
"1711699573","29 Mar 2024, 08:06","El Michels Affair","dbf0a5c5-3665-4495-b13b-99438a6a0900","Yeti Season","b0b97d85-e558-4364-8158-6cad7fa60b68","Unathi","ad4f1096-5d26-4bbd-9008-afb64459c57a"
"1711699409","29 Mar 2024, 08:03","Pixies","","Wave Of Mutilation: Best Of Pixies","7764cb26-a401-4214-9d30-be0bde7f3f19","Nimrod’s Son",""
"1711699221","29 Mar 2024, 08:00","Andrew Bird","081b133e-ce74-42ba-92c1-c18234acb532","Noble Beast","07b88967-824e-3e4a-b105-42fbbbfe5977","Oh No","1a0a5b8a-9cb4-4dcc-945f-07454f0cdd64"
"1711698948","29 Mar 2024, 07:55","Sarah McLachlan","ce58d854-7430-4231-aa44-97f0144b3372","The Essential Sarah McLachlan","67021ebb-32f0-442a-a437-69eae2335c4a","Ben's Song","555bdd52-4cce-3702-86ad-c434a3ec7392"
"1711698735","29 Mar 2024, 07:52","13th Floor Elevators","1964494f-9f1a-41c1-b054-80ef3b95025c","I Have Always Been Here Before: The Roky Erickson Anthology","aee9fe6a-2bcc-4584-8fd5-91466bee5fbd","Tried to Hide","05117d72-1db7-41b8-96b5-d6460df39c66"
"1711698554","29 Mar 2024, 07:49","Beck","","The Information","062e0fe2-ba82-4d7d-844a-3e2568d6460f","Think I'm In Love","11b603cd-0bdb-3dc1-addd-7e02e1e30676"
"1711698288","29 Mar 2024, 07:44","The Flaming Lips","1f43d76f-8edf-44f6-aaf1-b65f05ad9402","Oczy Mlody","2788856b-682a-4a2f-b3f0-2dfdd0eecb0c","There Should Be Unicorns","01224ed1-1200-44a3-abe6-35c8455086f7"
"1711697943","29 Mar 2024, 07:39","Taj Mahal","4f48167c-29b8-4bde-a749-6803ce0a3922","The Best Of Taj Mahal","4563ef89-7a8e-4167-83a0-0b045735d88f","She Caught the Katy and Left Me a Mule to Ride",""
"1711697727","29 Mar 2024, 07:35","John Hiatt with The Jerry Douglas Band","e78202c9-7717-435c-9aac-dd5ebc4e64d5","Leftover Feelings","","Mississippi Phone Booth","d92bdf78-8cd1-4b67-9038-2c536d54da9f"
"1711697625","29 Mar 2024, 07:33","Georges Delerue","","Casino","","Contempt – Theme De Camille",""
"1711697432","29 Mar 2024, 07:30","MGMT","c485632c-b784-4ee9-8ea1-c5fb365681fc","Oracular Spectacular","25a366e1-24fc-4e4a-a4d7-3370cb662568","The Youth","144a3f25-c6f0-37c3-82bc-6eb22c04c1fa"
"1711697045","29 Mar 2024, 07:24","Creedence Clearwater Revival","109958eb-a335-4c5e-907e-597ff4c6af46","Chronicle Vol. 1","85a67593-fdd4-4847-87c8-606933b7d5f2","Susie Q",""
"1711696836","29 Mar 2024, 07:20","The Breeders","667e856e-f3a7-42e9-8244-95422ef31321","All Nerve","","All Nerve","5af76cf7-e47b-4163-81bf-c83dc02c2677"
"1711696670","29 Mar 2024, 07:17","Yo La Tengo","3f542031-b054-454d-b57b-812fa2a81b11","Prisoners Of Love: A Smattering Of Scintillating Senescent Songs 1985-2003","","Shaker",""
"1711696473","29 Mar 2024, 07:14","Eels","14387b0f-765c-4852-852f-135335790466","Hombre Lobo: 12 songs of desire","2052b555-6439-387b-98da-9d8c9be3605c","That Look You Give That Guy","0c080bf8-d264-4a6e-89d4-28ad5abc1e2a"
"1711696248","29 Mar 2024, 07:10","Eels","14387b0f-765c-4852-852f-135335790466","Earth To Dora","0824a9bf-949c-4b16-b21f-d15223ed2ffe","Anything for Boo","147d4c9e-d443-4803-95a7-eb9cb7af7402"
"1711632963","28 Mar 2024, 13:36","Sparklehorse","45be8e20-3c3c-4e78-98f0-b5bdecf2f703","Vivadixiesubmarinetransmissionplot","2be58838-ac4d-4bc0-a28f-79957a9b1d8d","Homecoming Queen","3e518e46-3a6b-30cb-8504-1845d94d205f"
"1711628626","28 Mar 2024, 12:23","Grandaddy","9d4c4835-c71a-4647-a4fc-263e26832cd0","Sumday","26d55978-2949-47e7-9948-68bf5e2cf2c3","Lost On Yer Merry Way","8f380dac-d155-39e4-8280-230313c264ad"
"1711628388","28 Mar 2024, 12:19","Eels","14387b0f-765c-4852-852f-135335790466","Souljacker","09ed2782-1d40-475b-95d3-d2faa23fe739","Fresh Feeling","15cf3d64-7b42-3705-96b8-709d299fd2df"
"1711628206","28 Mar 2024, 12:16","Elliott Smith","27ad6f29-5f2c-499a-b823-8edd5e01d277","Either/Or","028eb7db-16a4-4934-b3a8-2462ab50b121","Speed Trials","9ede5305-4fff-4cbb-9d97-3a9be4ee799c"
"1711627922","28 Mar 2024, 12:12","Fink","aa1d542d-11c6-4bf3-8219-28a781de29ea","Perfect Darkness","517db903-d1fc-491e-a83f-8cee29d79512","Perfect Darkness","27aefdfa-0993-31ad-914f-6f4daa099bac"
"1711627544","28 Mar 2024, 12:05","Elbow","3cb3928a-526c-4a3d-93c5-53315fa9bde0","The Best of Elbow: Deluxe Edition","a5fc65a6-3af2-4398-a45c-6691dd13c110","Leaders of the Free World","0f46d68b-82db-4237-89c7-9ba5fd41fb55"
"1711627293","28 Mar 2024, 12:01","Alela Diane","8682866a-4f7a-43f5-83b2-06eabd0f2d4c","The Pirate's Gospel","1246ccb2-8872-4161-8dcc-e5676f88f428","The Rifle","0c092358-309f-39e7-b280-859d5f59f4e2"
"1711627107","28 Mar 2024, 11:58","Emily Jane White","0fa6cc65-79f0-4cc4-9f84-75e67961b4d4","Dark Undercoat","0a90bbe9-7292-489c-8084-d66f3485bf6a","Bessie Smith","297ec6b7-358f-3081-9ab5-e1a972d2bc8a"
"1711626891","28 Mar 2024, 11:54","Smog","94040478-e284-4772-b704-4c76d96c64c0","Knock Knock","309a2a80-cd6a-4618-895f-92fb84616ab9","Cold Blooded Old Times","0f401c08-d6b0-3775-a8a3-db1bb838b36d"
"1711626601","28 Mar 2024, 11:50","The Decemberists","97b1142f-c71e-4971-8736-4a8ceaf6b4c3","What a Terrible World, What a Beautiful World","2914f7d6-b4e6-4563-98dd-caf87f820bef","Philomena","b00bb436-3c1a-4e6c-8df1-8d220ea4fc7e"
"1711626358","28 Mar 2024, 11:45","Alela Diane","8682866a-4f7a-43f5-83b2-06eabd0f2d4c","To Be Still","03102daf-e82d-42b6-a95d-7ee4073469e1","Age Old Blue","001eee4d-08e3-4805-9adf-dc2b21f19c01"
"1711626139","28 Mar 2024, 11:42","Eels","14387b0f-765c-4852-852f-135335790466","Daisies of the Galaxy","21a5ed88-1de6-43e4-8a4c-caaf964548db","The Sound of Fear","1d555cd4-eb65-459c-8c33-6b627cee7c08"
"1711625952","28 Mar 2024, 11:39","Shearwater","9df31471-e54e-43ba-bbe8-38fd94c63dbb","Rook","21566765-d8ea-49a1-af6c-95d28426620e","Rooks","449575cb-5cd5-4905-bbc8-cb992b81624e"
"1711625673","28 Mar 2024, 11:34","Midlake","da90b5da-349e-4906-a0b4-805f5e46190d","The Courage Of Others","16abf695-006e-4ec1-b8a8-91135907d284","In The Ground","0350f3fe-f98a-441f-b8cb-66dcccc66e77"
"1711625422","28 Mar 2024, 11:30","Midlake","da90b5da-349e-4906-a0b4-805f5e46190d","The Courage Of Others","16abf695-006e-4ec1-b8a8-91135907d284","The Courage Of Others","500f2b47-2092-4cd3-83df-a7e0fc8a6dd3"
"1711625190","28 Mar 2024, 11:26","Midlake","da90b5da-349e-4906-a0b4-805f5e46190d","The Courage Of Others","16abf695-006e-4ec1-b8a8-91135907d284","The Horn","0a178838-327e-4750-966f-df84043d6c7a"
"1711624957","28 Mar 2024, 11:22","Midlake","da90b5da-349e-4906-a0b4-805f5e46190d","The Courage Of Others","16abf695-006e-4ec1-b8a8-91135907d284","Bring Down","1440d6c6-f224-4d55-a089-1f98938eaae0"
"1711624737","28 Mar 2024, 11:18","Midlake","da90b5da-349e-4906-a0b4-805f5e46190d","The Courage Of Others","16abf695-006e-4ec1-b8a8-91135907d284","Children Of The Grounds","0a0c35bc-6b31-490b-a4ec-096a48e2302b"
"1711624491","28 Mar 2024, 11:14","Midlake","da90b5da-349e-4906-a0b4-805f5e46190d","The Courage Of Others","16abf695-006e-4ec1-b8a8-91135907d284","Rulers, Ruling All Things","d329797f-6c1a-41c0-8054-a1f809ce71fb"
"1711624303","28 Mar 2024, 11:11","Midlake","da90b5da-349e-4906-a0b4-805f5e46190d","The Courage Of Others","16abf695-006e-4ec1-b8a8-91135907d284","Fortune","149f6219-30e6-3ffe-b487-f7ca6f39bd91"
"1711624098","28 Mar 2024, 11:08","Midlake","da90b5da-349e-4906-a0b4-805f5e46190d","The Courage Of Others","16abf695-006e-4ec1-b8a8-91135907d284","Core Of Nature","2756a5ea-66f9-4935-9752-1cb20d8a1b82"
"1711623847","28 Mar 2024, 11:04","Midlake","da90b5da-349e-4906-a0b4-805f5e46190d","The Courage Of Others","16abf695-006e-4ec1-b8a8-91135907d284","Small Mountain","1fc82ef3-7333-3308-8d8c-9e5146925441"
"1711623591","28 Mar 2024, 10:59","Midlake","da90b5da-349e-4906-a0b4-805f5e46190d","The Courage Of Others","16abf695-006e-4ec1-b8a8-91135907d284","Winter Dies","4ccfb3c3-da23-4e2a-a531-999775fd2ff5"
"1711623352","28 Mar 2024, 10:55","Midlake","da90b5da-349e-4906-a0b4-805f5e46190d","The Courage Of Others","16abf695-006e-4ec1-b8a8-91135907d284","Acts Of Man","0a2dfa8f-4e1b-3698-8b55-65972413ccc2"
"1711623227","28 Mar 2024, 10:53","ABC","d24d6dbd-4058-4416-8036-5db24026e17c","The Lexicon of Love","2cebb456-e51c-3ffd-a1a4-6a003990d456","Poison Arrow",""
"1711623000","28 Mar 2024, 10:50","ABC","d24d6dbd-4058-4416-8036-5db24026e17c","The Lexicon of Love","2cebb456-e51c-3ffd-a1a4-6a003990d456","Show Me","01236649-4b1f-3727-81b6-6ff5bb04bf70"
"1711622777","28 Mar 2024, 10:46","Spiritualized","65041e06-83d2-4987-ae52-c17a915fc82a","Ladies and Gentlemen We Are Floating in Space","02c019fd-a51a-48b2-bd8f-a64803537dc1","Come Together","66fad069-d4ab-4ab6-98ee-70fb9a2e8be4"
"1711622108","28 Mar 2024, 10:35","Siouxsie and the Banshees","78ea5ea1-3c4d-4b7e-ac5d-68900319ebe2","Grosse Pointe Blank: More Music From the Film","","Cities in Dust","1b537df0-8e7f-4ea4-9a2f-58a75a0c0ccd"
"1711621915","28 Mar 2024, 10:31","The Rolling Stones","b071f9fa-14b0-4217-8e97-eb41da73f598","Exile on Main St.","0106aa50-898b-433a-8179-b5ebd66eafdd","Happy",""
"1711621647","28 Mar 2024, 10:27","Marvin Gaye","afdb7919-059d-43c1-b668-ba1d265e7e42","What’s Going On","","Mercy Mercy Me (The Ecology)",""
"1711621461","28 Mar 2024, 10:24","Martha Wainwright","231475d8-fddb-4d7d-aad9-287e59e4b4ba","Martha Wainwright","08998e1f-c778-3b37-a792-47f9f09922a9","Bloody Mother Fucking Asshole","01658a62-7269-32c7-923b-6a42bce2e0c8"
"1711621244","28 Mar 2024, 10:20","The Psychedelic Furs","9f930ddf-be2f-4de5-a39f-7ae47305752e","Mirror Moves","07547303-ec7d-48ff-a0b2-f395092e46e0","The Ghost In You","0ef6cc30-f5ba-4b8d-b8eb-ef0adfb87b1a"
"1711621021","28 Mar 2024, 10:17","Beck","","Modern Guilt","10ec8eb1-a3f9-3a5d-a462-4a6b26a9391e","Orphans","00f97de3-de2b-34c9-8d6c-7218245e40ba"
"1711618243","28 Mar 2024, 09:30","Bruce Springsteen","70248960-cb53-4ea4-943a-edb18f7d336f","The River","0a85f35f-aa2d-4ecf-84f7-b2fb6903838c","The River",""
"1711617771","28 Mar 2024, 09:22","David Bowie","5441c29d-3602-4898-b1a1-b77fa23b8e50","Space Oddity","1bfbb647-e5c6-421e-ba4c-4faae04903a2","Unwashed and Somewhat Slightly Dazed","0578049d-2e7f-4007-bb15-6fd933094f94"
"1711617515","28 Mar 2024, 09:18","Glen Campbell","57976431-1a5c-4968-a422-b92c5e9b0d4f","Wichita Lineman","55344a06-9907-3a05-96e7-acd3d2b8f273","Dreams of the Everyday Housewife",""
"1711617315","28 Mar 2024, 09:15","Alela Diane","8682866a-4f7a-43f5-83b2-06eabd0f2d4c","Alela Diane & Wild Divine","4b3795b6-8195-4809-9599-e5aab49a7a62","The Wind","58907d4f-4fe4-3cf6-b511-1a1e6a26ee71"
"1711617065","28 Mar 2024, 09:11","Cowboy Junkies","b52211f1-49a2-4cd2-8535-dd1ba37ea90b","Miles From Our Home","01a78304-025a-307c-8b73-6031fa0e042a","Miles From Our Home","ac16074d-87f3-3a98-91ec-16c0381449d2"
"1711616672","28 Mar 2024, 09:04","Tame Impala","63aa26c3-d59b-4da4-84ac-716b54f1ef4d","The Slow Rush","3a12923d-97cd-4e87-8cfd-fb67be970974","Borderline","ebbf5e17-edb5-4e4f-847d-ae8268f0612a"
"1711616433","28 Mar 2024, 09:00","Foo Fighters","67f66c07-6e61-4026-ade5-7e782fad3a5d","The Colour and the Shape","02084fd8-5bce-3495-9e9f-86261dcb59a2","Monkey Wrench",""
"1711616228","28 Mar 2024, 08:57","Isaac Hayes","a2361c7d-ddb6-41c1-a9a0-be09fbbb8d21","Greatest Hit Singles","6bd7a962-66bb-42df-9d70-7ef72189c604","Theme from Shaft","6508bf49-e01e-4a0b-975e-3c735ea42e42"
"1711616033","28 Mar 2024, 08:53","Tomahawk","6bbf17b0-9464-435e-8ac6-6d4c9c029382","Anonymous","713d1af4-4422-426d-81cb-c92c2706da00","Red Fox","04b6c86e-bb2f-4fba-b7a2-35ca2562f81c"
"1711615789","28 Mar 2024, 08:49","Lee Fields & The Expressions","1a4c8b49-4a55-4299-b1c8-82e33e319f33","My World","0038d6a7-765c-4655-af12-b066d37b9ba7","Money I$ King","0004cbcf-fa00-3a64-bfd2-9420b20bff12"
"1711615558","28 Mar 2024, 08:45","Lee Fields & The Expressions","1a4c8b49-4a55-4299-b1c8-82e33e319f33","My World","0038d6a7-765c-4655-af12-b066d37b9ba7","Honey Dove","e455f160-c085-459f-bc6c-ed4025a977e8"
"1711615351","28 Mar 2024, 08:42","Lee Fields & The Expressions","1a4c8b49-4a55-4299-b1c8-82e33e319f33","My World","0038d6a7-765c-4655-af12-b066d37b9ba7","Love Comes And Goes","8c22e276-98db-442f-93f7-36ceb0d81a3f"
"1711615146","28 Mar 2024, 08:39","Lee Fields & The Expressions","1a4c8b49-4a55-4299-b1c8-82e33e319f33","My World","0038d6a7-765c-4655-af12-b066d37b9ba7","Do You Love Me","010198f0-dd94-4186-adeb-abf49cd0be74"
"1711547548","27 Mar 2024, 13:52","Frazey Ford","c455e254-994c-40d3-a953-4ff6954c3557","Obadiah (Bonus Track Version)","","If You Gonna Go","118eb6ee-77be-4a89-9626-81fb2ff6213d"
"1711547292","27 Mar 2024, 13:48","Frazey Ford","c455e254-994c-40d3-a953-4ff6954c3557","Obadiah (Bonus Track Version)","","Bird of Paradise","7052a113-ac34-444d-8096-cf3b7ac79215"
"1711547002","27 Mar 2024, 13:43","Frazey Ford","c455e254-994c-40d3-a953-4ff6954c3557","Obadiah (Bonus Track Version)","","Lay Down With You","783a71fe-3ad7-30fc-aa32-a9f6800e7621"
"1711546771","27 Mar 2024, 13:39","Frazey Ford","c455e254-994c-40d3-a953-4ff6954c3557","Obadiah (Bonus Track Version)","","Firecracker","1aca4c35-bf7d-4262-b065-e64a91783d4a"
"1711546485","27 Mar 2024, 13:34","Frazey Ford","c455e254-994c-40d3-a953-4ff6954c3557","U kin B the Sun","0de92206-e9cd-4d65-928f-7a022cab32a0","U kin B the Sun","2e958b43-759f-4a28-ae29-30a04f3ac73e"
"1711546185","27 Mar 2024, 13:29","Frazey Ford","c455e254-994c-40d3-a953-4ff6954c3557","U kin B the Sun","0de92206-e9cd-4d65-928f-7a022cab32a0","Everywhere","380a9661-d79c-4893-8e70-f0c8c2e6f41b"
"1711545908","27 Mar 2024, 13:25","Frazey Ford","c455e254-994c-40d3-a953-4ff6954c3557","U kin B the Sun","0de92206-e9cd-4d65-928f-7a022cab32a0","Golden","0e5c7617-5369-435c-9895-ef3e7801666d"
"1711545669","27 Mar 2024, 13:21","Frazey Ford","c455e254-994c-40d3-a953-4ff6954c3557","U kin B the Sun","0de92206-e9cd-4d65-928f-7a022cab32a0","Motherfucker","6f1c5d77-35a9-4086-86d9-87955b07522e"
"1711545411","27 Mar 2024, 13:16","Frazey Ford","c455e254-994c-40d3-a953-4ff6954c3557","U kin B the Sun","0de92206-e9cd-4d65-928f-7a022cab32a0","The Kids Are Having None of It","56242d0f-d1f6-42b4-9f6e-c1dc91cae4cb"
"1711545118","27 Mar 2024, 13:11","Frazey Ford","c455e254-994c-40d3-a953-4ff6954c3557","U kin B the Sun","0de92206-e9cd-4d65-928f-7a022cab32a0","Purple and Brown","0e7000dd-8321-4d03-a0eb-9bdcdffce88f"
"1711544859","27 Mar 2024, 13:07","Frazey Ford","c455e254-994c-40d3-a953-4ff6954c3557","U kin B the Sun","0de92206-e9cd-4d65-928f-7a022cab32a0","Holdin' It Down","218d039e-013c-42e0-921e-0cce0bc4e7a4"
"1711544644","27 Mar 2024, 13:04","Frazey Ford","c455e254-994c-40d3-a953-4ff6954c3557","U kin B the Sun","0de92206-e9cd-4d65-928f-7a022cab32a0","Let's Start Again","696f77e6-7a91-4ddb-a64d-603c22e4e95f"
"1711544426","27 Mar 2024, 13:00","Frazey Ford","c455e254-994c-40d3-a953-4ff6954c3557","U kin B the Sun","0de92206-e9cd-4d65-928f-7a022cab32a0","Money Can't Buy","465bf9a5-dddb-4d6f-bd9a-3a2efe10eb38"
"1711544177","27 Mar 2024, 12:56","Frazey Ford","c455e254-994c-40d3-a953-4ff6954c3557","U kin B the Sun","0de92206-e9cd-4d65-928f-7a022cab32a0","U and Me","8243e6d7-d765-4b00-bf0c-04f3656aec9a"
"1711543946","27 Mar 2024, 12:52","Frazey Ford","c455e254-994c-40d3-a953-4ff6954c3557","U kin B the Sun","0de92206-e9cd-4d65-928f-7a022cab32a0","Azad","0e352111-dfbf-4caa-a99c-73ad41f5504c"
"1711543689","27 Mar 2024, 12:48","The Be Good Tanyas","bf52f343-a752-4633-8521-9e99eaad8f9f","Chinatown","985cb83b-3f5d-4464-8e28-0699d10c0367","House of the Rising Sun","2045ea98-ad08-3751-a246-4bec703a083d"
"1711543570","27 Mar 2024, 12:46","The Be Good Tanyas","bf52f343-a752-4633-8521-9e99eaad8f9f","Hello Love","608d9fb7-94fb-4a7f-a98e-22de8fa8406b","A Little Blues","390a26e5-15b5-4b94-b80b-a2a306b3f034"
"1711543271","27 Mar 2024, 12:41","The Be Good Tanyas","bf52f343-a752-4633-8521-9e99eaad8f9f","Blue Horse","1ff4ea24-a87a-4240-a76c-d6249f559db4","Dogsong aka Sleep Dog Lullaby","74748ad7-32d9-4568-96a0-a57a7d852044"
